,Time,User,Tweet,RetweetCount,LikeCount,TweetID,Geo,q0_label,q1_label,q2_label,q4_label
1504,Sat Jan 15 11:29:38 +0000 2022,BandyGit,@DrHoenderkamp It was a ‘popular policy’ for all the scooter riding cowardly little soy boys that didn’t have their incomes affected.,0,0,1.48E+18,,,,,
1505,Sat Jan 15 10:21:37 +0000 2022,BandyGit,@BethanyCherisse 🎯,0,0,1.48E+18,,,,,
1506,Sat Jan 15 10:20:05 +0000 2022,BandyGit,"It’s weird that ‘covid’ is now causing so many heart issues in young footballers &amp; sportsmen.
 Are there any cases of an unvaxxed player experiencing these issues recently? 
 Meanwhile, the football authorities remain silent.
 #CareerEnding
 
 https://t.co/OiSSqgEz6J",0,1,1.48E+18,,,,,
1507,Fri Jan 14 22:33:41 +0000 2022,BandyGit,"“In the beginning of a change, the patriot is a scarce man, and brave, and hated and scorned. When his cause succeeds, the timid join him, for then it costs nothing to be a patriot.” — Mark Twain https://t.co/V6hmmEL4Bb",7,0,1.48E+18,,,,,
1508,Fri Jan 14 16:17:24 +0000 2022,BandyGit,"@Moosefucker The unprecedented times we live in caused by the ‘pandemic’. Him &amp; Sarah Pascoe said they didn’t envy politicians having to make difficult decisions re lockdowns etc. 
 It was excruciating to watch. So disappointing.",0,0,1.48E+18,,,,,
1509,Fri Jan 14 15:50:12 +0000 2022,BandyGit,"@akheriaty Thanks for this Aaron. Watched your appearance on The Highwire yesterday, such a great story of how NBA star Jonathon Isaac and yourself have combined to educate people. Really appreciate everything you’re doing. ✊🏻",0,1,1.48E+18,,,,,
1510,Fri Jan 14 15:37:34 +0000 2022,BandyGit,@ProfessorFergy8 Weak. Pathetic. Compliant.,0,0,1.48E+18,,,,,
1511,Fri Jan 14 15:30:26 +0000 2022,BandyGit,"@BernieSpofforth They’re a comedy double act, The Two Commies.",0,0,1.48E+18,,,,,
1512,Fri Jan 14 15:24:15 +0000 2022,BandyGit,"@Arwenstar They are just trying to convince themselves they have done the right thing getting jabbed, must be a form of denial.",1,5,1.48E+18,,,,,
1513,Fri Jan 14 15:06:28 +0000 2022,BandyGit,"Vaccinating children for this is ‘criminal’.
 👇🏻👇🏻👇🏻 https://t.co/Hltk6M7T2P",0,0,1.48E+18,,,,,
1514,Fri Jan 14 13:58:02 +0000 2022,BandyGit,@Moosefucker I used to think Frankie Boyle had managed to keep his edge even tho he was on the BBC until I watched 5 mins of his ironically titled New World Order in 2020 &amp; he slagged off people that weren’t wearing masks &amp; his guests used the term ‘unprecedented’.,0,1,1.48E+18,,,,,
1515,Thu Jan 13 12:18:18 +0000 2022,BandyGit,@Moosefucker That’s the way to do it ✊🏻,0,1,1.48E+18,,,,,
1516,Thu Jan 13 12:16:12 +0000 2022,BandyGit,@fitay59 That bloke is mentally unhinged 😬,0,1,1.48E+18,,,,,
1517,Thu Jan 13 10:18:36 +0000 2022,BandyGit,"@JemNicoleRN Why haven’t the Royal College of Midwives been advising pregnant women not to get jabbed? 
 The NHS in general has been more than happy for the public to be bombarded with misleading advice about the ‘safety’ of the jabs until it affects them personally.",0,0,1.48E+18,,,,,
1518,Thu Jan 13 00:24:09 +0000 2022,BandyGit,"Pat Cash : “Is Novak Djokovic &amp; other unvaxxed people a danger to society?”.
 A few respected doctors give their answers. https://t.co/xZMV4lSHWf",1,2,1.48E+18,,,,,
1519,Wed Jan 12 22:15:50 +0000 2022,BandyGit,"@Mike_Fabricant Is there a single MP that isn’t full of shit &amp; just wants to protect their privileges? 
 The whole bunch is corrupt to the core.",0,1,1.48E+18,,,,,
1520,Wed Jan 12 19:32:18 +0000 2022,BandyGit,@H_Bomb1919 Sadly u are right.,0,0,1.48E+18,,,,,
1521,Wed Jan 12 18:12:08 +0000 2022,BandyGit,@CharlotteEmmaUK That sums up the reality of our world perfectly. Thanks for posting 👍🏻,1,6,1.48E+18,,,,,
1522,Wed Jan 12 18:10:43 +0000 2022,BandyGit,"Great video from 2009 explains the reality of our world.
 It’s 5 mins long so it’s in 3 bits in the thread or link to full video here.
 https://t.co/dUVMgBReBA https://t.co/AYqKoA4uhA",0,0,1.48E+18,,,,,
1523,Wed Jan 12 16:30:20 +0000 2022,BandyGit,"@Mark_J_Harper ‘Persuasion’ &amp; ‘encourage’?
 How about leaving people alone to make their own decisions about what they have injected into their own body. End of discussion.",1,14,1.48E+18,,,,,
1524,Wed Jan 12 15:08:50 +0000 2022,BandyGit,MSM saying what us ‘anti-vax conspiracy theorists’ have been saying for nearly 2 years because we listened to medical experts not owned by Govt or Pharma. https://t.co/OTIZG4pC6b,0,2,1.48E+18,,,,,
1525,Wed Jan 12 09:46:37 +0000 2022,BandyGit,Does anything in this video look normal? https://t.co/xlZCC2gv9X,0,1,1.48E+18,,,,,
1526,Tue Jan 11 23:19:39 +0000 2022,BandyGit,"Remember the days when if u were told someone u knew had died u would say “Oh no, how did they die?” or “what did they die of?”. 
 U would never say “what did they die WITH?”",0,0,1.48E+18,,,,,
1527,Tue Jan 11 20:48:22 +0000 2022,BandyGit,"Senior govt and health officials all over the world are continuing with the lies to persuade more people to take the de-pop shots. 
 They are becoming increasingly desperate as more people are waking up ✊🏻 https://t.co/c4eForhge7",0,0,1.48E+18,,,,,
1528,Tue Jan 11 20:28:31 +0000 2022,BandyGit,@Moosefucker Spot on 👍🏻,0,0,1.48E+18,,,,,
1529,Tue Jan 11 18:25:17 +0000 2022,BandyGit,"British Heart Foundation advert. Growing up I cannot recall a single incident where a child collapsed from a heart attack or stroke, it NEVER happened.
 Now they’re trying to normalise it to cover up effects from the jabs. 
 #WakeUp https://t.co/gdzk3OTmFP",0,0,1.48E+18,,,,,
1530,Tue Jan 11 11:38:12 +0000 2022,BandyGit,"All of us ‘conspiracy theorists’ have been saying this for nearly 2 years. They now casually throw in comments like ‘half the people in hospital ‘with’ covid were admitted for other reasons’.
 Manipulation of data and outright lies from the start.
 #WakeUp https://t.co/l4OifhubYv",0,1,1.48E+18,,,,,
1531,Tue Jan 11 10:42:17 +0000 2022,BandyGit,"“I was just following orders/company policy/government guidelines/regulatory policy/“what everyone else was doing”/“I needed my job”/“I have a family to feed”/“I didn’t want to speak out”/“I was afraid of being laughed at”
 
  = NO DEFENCE in criminal proceedings. https://t.co/ZRc3tdvCsf",142,0,1.48E+18,,,,,
1532,Tue Jan 11 10:37:14 +0000 2022,BandyGit,@theysayitsrare U are doing great work. Big thanks to u 👍🏻,0,0,1.48E+18,,,,,
1533,Tue Jan 11 10:24:42 +0000 2022,BandyGit,"@SaraVic333 All of us blokes that for years have been told by women “would u mind putting a bag over your head in the bedroom”, this is our time! 😬",0,1,1.48E+18,,,,,
1534,Tue Jan 11 10:16:50 +0000 2022,BandyGit,"Original tweet was deleted so here’s the link to the full video.
 
 https://t.co/IYukF8HsEY",0,0,1.48E+18,,,,,
1535,Tue Jan 11 10:13:18 +0000 2022,BandyGit,"Pfizer CEO says the first 2 doses are now useless, 3rd dose works slightly better but don’t worry, a ‘new’ dose will be ready for March.
 #WakeUp https://t.co/6kjW7v6gBA",1,5,1.48E+18,,,,,
1536,Mon Jan 10 22:53:07 +0000 2022,BandyGit,"@andy_murray @nunya33369999 Presumably u don’t believe in bodily autonomy &amp; personal choice but believe in someone being ‘punished’ for not following the rules? 
 U are a great tennis player but a not so great person.",0,0,1.48E+18,,,,,
1537,Mon Jan 10 22:44:17 +0000 2022,BandyGit,"Seems like there’s been a lot of ‘rare’ heart issues occurring in athletes in the last year.
 
 https://t.co/vRQwwmFNAj",2,1,1.48E+18,,,,,
1538,Mon Jan 10 22:36:49 +0000 2022,BandyGit,"@Arwenstar @timspector He is an embarrassment. ‘Smokers pay tax’?? So unjabbed don’t pay tax that entitles them to use the NHS? 
 WEF pricks like him are not even trying to hide their agenda anymore.",0,1,1.48E+18,,,,,
1539,Mon Jan 10 18:52:02 +0000 2022,BandyGit,"@benjaminbutter One of the fittest athletes in the world, strict diet &amp; nutrition. 
 Is it so hard for virtuous weak minded saps like yourself to understand that he’s decided he doesn’t want unnecessary experimental chemicals injected into his body?",0,2,1.48E+18,,,,,
1540,Mon Jan 10 18:17:30 +0000 2022,BandyGit,@PARADicmSHIFT Complete horse shit.,0,1,1.48E+18,,,,,
1541,Mon Jan 10 16:16:34 +0000 2022,BandyGit,"@CizCG Please send us links to docs showing the full trial data that proves it’s safe to have multiple doses in less than a year, safe for children &amp; doesn’t affect them in later years, safe for pregnant women &amp; their babies. 
 3-5 years of data will do, seems reasonable doesn’t it?",1,13,1.48E+18,,,,,
1542,Mon Jan 10 15:37:33 +0000 2022,BandyGit,"Follow @theysayitsrare for info on jab adverse reactions &amp; access to testimonials from victims.
 👇🏻👇🏻 https://t.co/rXAUPoADQg",0,0,1.48E+18,,,,,
1543,Mon Jan 10 15:15:16 +0000 2022,BandyGit,@Moosefucker No doubt the authorities will be trying to ensure he tests ‘positive’ at some stage in the next couple of weeks.,0,0,1.48E+18,,,,,
1544,Mon Jan 10 13:45:12 +0000 2022,BandyGit,@PTruthspeaker In what world is it a 5 year olds job to ‘protect’ anyone? These people should be sectioned &amp; their children taken from them.,0,2,1.48E+18,,,,,
1545,Mon Jan 10 13:28:18 +0000 2022,BandyGit,"@DjokerNole Whatever happens in the tournament u have already won something far more important. 
 U have stood for freedom of choice, the right to bodily autonomy for everyone.
 U have transcended sport &amp; are on right side of history.
 Thank you for your courage 🙏🏻✊🏻",0,1,1.48E+18,,,,,
1546,Mon Jan 10 12:18:50 +0000 2022,BandyGit,"The last 2 years summed up here.
 👇🏻👇🏻👇🏻👇🏻 https://t.co/1PNtNc2diD",0,0,1.48E+18,,,,,
1547,Mon Jan 10 10:04:05 +0000 2022,BandyGit,"Just a little reminder what Chris Whitty said in May 2020. 
 18 months later he tells young people, even children, to get a ‘life saving’ jab.
 #WakeUp https://t.co/Lkc3GVtVEj",0,0,1.48E+18,,,,,
1548,Mon Jan 10 09:27:01 +0000 2022,BandyGit,@PTruthspeaker They will be panic buying them now.,0,1,1.48E+18,,,,,
1549,Mon Jan 10 09:16:34 +0000 2022,BandyGit,"@devisridhar @BillGates Why do u need to speak to him on twitter, he’s been telling u privately what to say for the last 2 years? 
 Maybe he’ll announce that you’re the WEF Woman of the Year for everything you’ve done to push their agenda?",0,0,1.48E+18,,,,,
1550,Mon Jan 10 00:04:02 +0000 2022,BandyGit,"@natrimorrigna You’re not alone, there’s a lot of us about 😬",0,1,1.48E+18,,,,,
1551,Sun Jan 09 22:12:25 +0000 2022,BandyGit,"Despite this information, healthy adults &amp; children have been coerced to get the jabs.
 #WakeUp https://t.co/Lhv3dgm4aN",0,0,1.48E+18,,,,,
1552,Sun Jan 09 19:07:40 +0000 2022,BandyGit,"@fedup42Mn @Nic21121970 @mjd6512 You’re being very unfair, she’s soooo brave. Hope she pulls through 🤞🏻",0,2,1.48E+18,,,,,
1553,Sat Jan 08 21:45:12 +0000 2022,BandyGit,"@rakibehsan @telfordvillan - People that don’t trust Pharma owned doctors, govts &amp; media.
 - People that can assess their own personal risk based on stats &amp; facts.
 - People that only take medication that’s been fully tested for years &amp; the trial data is made available to the public.",0,8,1.48E+18,,,,,
1554,Sat Jan 08 21:16:53 +0000 2022,BandyGit,"@Red_Pill_Led @moto_kula Easy to programme those things to administer vaccines, if they haven’t already.",0,0,1.48E+18,,,,,
1555,Sat Jan 08 21:12:52 +0000 2022,BandyGit,@JeffereyJaxen @denisrancourt If this is happening to young elite sportsmen just think how it’s affecting people with average levels of fitness or the out of shape. Frightening.,0,3,1.48E+18,,,,,
1556,Sat Jan 08 20:23:30 +0000 2022,BandyGit,@Chinn888 What’s the average BMI of those four??,0,0,1.48E+18,,,,,
1557,Sat Jan 08 18:38:54 +0000 2022,BandyGit,@Boris4T @abcnews We should have a sweepstake on how many collapse with ‘breathing difficulties’.,0,0,1.48E+18,,,,,
1558,Sat Jan 08 15:20:52 +0000 2022,BandyGit,@JuliaHB1 Aren’t u supposed to say something like ‘thank god I was jabbed otherwise I’d have ended up in the ICU’?,0,0,1.48E+18,,,,,
1559,Sat Jan 08 15:14:26 +0000 2022,BandyGit,@nietzsche_1984 And 100% milder to unvaccinated Brits.,0,3,1.48E+18,,,,,
1560,Sat Jan 08 14:50:15 +0000 2022,BandyGit,@Moosefucker Safe &amp; Effective 😬,0,0,1.48E+18,,,,,
1561,Sat Jan 08 14:37:58 +0000 2022,BandyGit,"@nietzsche_1984 He’s changed his tune since this May 2020 video. Can’t think why.
 
 https://t.co/eiLUfryXkJ",0,0,1.48E+18,,,,,
1562,Sat Jan 08 14:12:19 +0000 2022,BandyGit,@luluburt14 @MikeKatehar941 @FrancisxONeill @ToniaBuxton 🎯👍🏻,0,0,1.48E+18,,,,,
1563,Sat Jan 08 14:03:21 +0000 2022,BandyGit,@luluburt14 @MikeKatehar941 @FrancisxONeill @ToniaBuxton You’ll upset the PCR experts/fanatics on here with that comment.😄,0,1,1.48E+18,,,,,
1564,Sat Jan 08 14:01:04 +0000 2022,BandyGit,@1MikeMorris @telfordvillan 🤣🤣what a brainwashed div u are.,0,0,1.48E+18,,,,,
1565,Sat Jan 08 13:58:06 +0000 2022,BandyGit,@Nicoletta0602 @Daamu62208242 She’s a human spewing bullshit. How are these people in positions of such importance? Frightening.,0,1,1.48E+18,,,,,
1566,Sat Jan 08 13:36:16 +0000 2022,BandyGit,@WellBoi81 @IrishTimes ‘Experts’ aka Pharma salesmen.,0,0,1.48E+18,,,,,
1567,Sat Jan 08 13:34:14 +0000 2022,BandyGit,@factsRtrue 🤞🏻🙏🏻,0,1,1.48E+18,,,,,
1568,Sat Jan 08 13:33:44 +0000 2022,BandyGit,"@DPJHodges U miss the point as usual, us ‘antivaxxers’ have always cited experts to back up our arguments (Vanden Bossche, Yeadon, McCullough, Gupta, Malone, Bhakdi to name a few). 
 We’ve done our research, not just spewed Pharma funded govt &amp; media propaganda.",0,0,1.48E+18,,,,,
1569,Sat Jan 08 13:05:44 +0000 2022,BandyGit,@katieappleseed7 https://t.co/SFRif9PWWc,0,3,1.48E+18,,,,,
1570,Sat Jan 08 12:52:40 +0000 2022,BandyGit,@Jools011 It’s the only way to live if u are sane.,0,1,1.48E+18,,,,,
1571,Sat Jan 08 12:44:44 +0000 2022,BandyGit,"@mcfunny @tracyjayney64 @FrancisxONeill @ToniaBuxton How do u know they are safe? Have u seen any safety data of what happens after 2 or 3 years? Anyone taking these 'vaccines' are part of the biggest medical trial ever.
 People are now willing to donate their bodies to medical science whilst they are still living, it's crazy.",0,0,1.48E+18,,,,,
1572,Sat Jan 08 10:41:18 +0000 2022,BandyGit,"@Moosefucker U are awful, but I like u 😂(copyright Dick Emery)",0,1,1.48E+18,,,,,
1573,Sat Jan 08 10:36:07 +0000 2022,BandyGit,"BBC making an attempt at journalism. NHS no busier than other yrs, if they stopped testing healthy staff they would easily cope.
 Buried in the article it mentions many ‘covid’ patients (positive test) are being admitted primarily for other reasons.
 https://t.co/bK0J9Yrd9e",0,0,1.48E+18,,,,,
1574,Sat Jan 08 10:00:22 +0000 2022,BandyGit,"‘The cat is out of the bag’. Powerful speech from a US doctor.
 👇🏻👇🏻👇🏻 https://t.co/6TYbmBCecW",2,3,1.48E+18,,,,,
1575,Sat Jan 08 09:48:29 +0000 2022,BandyGit,"For 50 years of my life, I was told by EVERY doctor who diagnosed me as having a viral infection that antibiotics were useless against viral infections and that the only treatment was bed rest, fluids, good food and vitamin supplements and fresh air.
 
 Has everyone forgotten this?",948,0,1.48E+18,,,,,
1576,Sat Jan 08 09:38:00 +0000 2022,BandyGit,"@FrancisxONeill @crabb_vicki @mcfunny @ToniaBuxton If u believe 5.5m deaths are as a result of a ‘pandemic’ just because of a ‘positive test’ then there is no point arguing. 
 In my local NHS area can u spot a deadly pandemic in the total hospital deaths per year? Stats are from a FOI request. https://t.co/PRgvA8WWAA",0,0,1.48E+18,,,,,
1577,Sat Jan 08 00:18:42 +0000 2022,BandyGit,"These stats should have been available from the beginning, but that would have made it more difficult for govts &amp; media to create the panic. https://t.co/j5cRhiws6g",1,2,1.48E+18,,,,,
1578,Fri Jan 07 23:32:08 +0000 2022,BandyGit,"@tracyjayney64 @mcfunny @FrancisxONeill @ToniaBuxton Why don’t they want test data to be released to the public?
 Not concerning at all. Repeat after me..Safe &amp; effective.
 
 https://t.co/HShdkYAX0T",0,0,1.48E+18,,,,,
1579,Fri Jan 07 23:28:08 +0000 2022,BandyGit,"@mcfunny @tracyjayney64 @FrancisxONeill @ToniaBuxton U forgot to say ‘safe’ as well, or maybe you’re not sure they are?
 If people are prepared to have experimental injections every few months to get minimal ‘protection’ (if any) from a flu virus then I’m happy for them.",0,0,1.48E+18,,,,,
1580,Fri Jan 07 23:17:51 +0000 2022,BandyGit,@tracyjayney64 @mcfunny @FrancisxONeill @ToniaBuxton 😂 of course it is. The ‘vaccines’ that are effective for about 4 weeks.,0,0,1.48E+18,,,,,
1581,Fri Jan 07 23:13:44 +0000 2022,BandyGit,"@mcfunny @FrancisxONeill @ToniaBuxton The IFR isn’t higher than flu, same at risk groups, old with underlying health conditions, obese etc.
 U have been brainwashed if u think this is all about a virus.",0,0,1.48E+18,,,,,
1582,Fri Jan 07 23:06:07 +0000 2022,BandyGit,"@mcfunny @FrancisxONeill @ToniaBuxton So if PCR has been used to detect influenza for years, why has there not been panic and lockdowns to protect us from asymptomatic flu in the past, as that kills hundreds of thousands worldwide every year?",0,0,1.48E+18,,,,,
1583,Fri Jan 07 22:56:02 +0000 2022,BandyGit,"@mcfunny @FrancisxONeill @ToniaBuxton I’d like a link to the proof of the virus being isolated, and not just on a computer model.
 So as a PCR expert, are u saying that the PCR tests have been used correctly by health authorities and not to instil fear into the public in order to implement vaccine passes?",0,0,1.48E+18,,,,,
1584,Fri Jan 07 22:50:05 +0000 2022,BandyGit,@mcfunny @FrancisxONeill @ToniaBuxton Pretty amazing for a virus that’s never been isolated.,0,0,1.48E+18,,,,,
1585,Fri Jan 07 22:47:53 +0000 2022,BandyGit,"@PTruthspeaker @solid2gas I’d forgotten that scene, just watched it for the first time in ages 👍🏻
 
 https://t.co/lHzsU6wSe6",0,1,1.48E+18,,,,,
1586,Fri Jan 07 22:36:35 +0000 2022,BandyGit,"@mcfunny @FrancisxONeill @ToniaBuxton It was amazing that a PCR test that specifically detected a brand new virus could be developed so quickly. It’s almost as if they knew what was going to happen so they could get a new ‘vaccine’ on the market. This video from Oct 2019.
 
 https://t.co/ujOKfZSfNJ",0,0,1.48E+18,,,,,
1587,Fri Jan 07 22:26:53 +0000 2022,BandyGit,"@mcfunny @FrancisxONeill @ToniaBuxton ‘Not in demand’? 😂
 New ‘tests’ developed to keep this scam going forever no doubt.",0,0,1.48E+18,,,,,
1588,Fri Jan 07 22:17:14 +0000 2022,BandyGit,@mcfunny @FrancisxONeill @ToniaBuxton https://t.co/PALrzMCVia,0,0,1.48E+18,,,,,
1589,Fri Jan 07 22:13:44 +0000 2022,BandyGit,"@mcfunny @FrancisxONeill @ToniaBuxton Will it be as embarrassing as ‘asymptomatic spread’ of a respiratory virus?
 Bit of a coincidence that the CDC has withdrawn it now.",0,0,1.48E+18,,,,,
1590,Fri Jan 07 22:08:30 +0000 2022,BandyGit,@mcfunny @FrancisxONeill @ToniaBuxton It will be interesting to see what happens following the investigation by lawyer Reiner Fuellmich. https://t.co/Ymj91HeLgG,0,0,1.48E+18,,,,,
1591,Fri Jan 07 21:34:25 +0000 2022,BandyGit,"@FrancisxONeill @ToniaBuxton The PCR test has been used fraudulently from the beginning. 
 NHS have used 45 cycles. FOI from my local NHS trust confirmed it. https://t.co/trQ2916Rs3",30,69,1.48E+18,,,,,
1592,Fri Jan 07 21:27:42 +0000 2022,BandyGit,"From Canada, the most truthful ‘advert’ u will see about the jabs 😄 https://t.co/mNom1GSHcA",0,0,1.48E+18,,,,,
1593,Fri Jan 07 20:52:35 +0000 2022,BandyGit,"@DPJHodges What’s your expert opinion then? 
 Stick to spouting govt propaganda for a living.",0,0,1.48E+18,,,,,
1594,Fri Jan 07 20:50:21 +0000 2022,BandyGit,@WotYouLookinAt @theysayitsrare Please cancel your appointment.,0,3,1.48E+18,,,,,
1595,Fri Jan 07 17:38:30 +0000 2022,BandyGit,"@AlistairHaimes @DrCharlesL If I dig a moat around my house &amp; fill it with water, then tell u that’s the reason my house didn’t catch fire does that make it a scientific fact?
 Countries with vastly lower Vax rates have lower death rates.",0,7,1.48E+18,,,,,
1596,Fri Jan 07 16:17:48 +0000 2022,BandyGit,@JujuliaGrace Pure theatre to keep the brainwashed entertained.,0,0,1.48E+18,,,,,
1597,Fri Jan 07 15:52:30 +0000 2022,BandyGit,"Warning to the double jabbed, your travel privileges are about to be revoked.
 Do not comply or this will never end.
 https://t.co/URhDfRa4v8",1,1,1.48E+18,,,,,
1598,Fri Jan 07 15:42:43 +0000 2022,BandyGit,"@MrHarryCole @DrCharlesL Funny how everything is always ‘90%’.
 Here’s one for u, the unvaccinated are 100% likely to disbelieve this bullshit.",0,0,1.48E+18,,,,,
1599,Fri Jan 07 15:28:33 +0000 2022,BandyGit,@Daamu62208242 I’m guessing there might be a few thousand pages redacted 😬,0,1,1.48E+18,,,,,
1600,Fri Jan 07 15:23:05 +0000 2022,BandyGit,"@talkRADIO @iancollinsuk Surely all of us that are completely unjabbed, as in not had any, will be dead soon judging by how many are ‘overwhelming’ the ICU’s?
 Journalism is in the gutter, spewing out govt propaganda to the brainwashed.",0,3,1.48E+18,,,,,
1601,Fri Jan 07 14:30:34 +0000 2022,BandyGit,@DominiqueTaegon @BorisJohnson Not one single MP here in the UK will condemn this. This level of control over the public is a politicians wet dream.,0,0,1.48E+18,,,,,
1602,Fri Jan 07 14:25:34 +0000 2022,BandyGit,@LBC Pathetic comments on here. People don’t want to hear anything that contradicts their narrow minded view about what’s really going on in the world.,1,1,1.48E+18,,,,,
1603,Fri Jan 07 14:20:07 +0000 2022,BandyGit,@FunTimeFred1 @TiceRichard So Johnson has the right to set the same rules here then and u won’t have a problem with it? We’ll add u to the ever increasing list of massive disappointments.,0,0,1.48E+18,,,,,
1604,Fri Jan 07 12:23:19 +0000 2022,BandyGit,"@AdamSavage You didn’t quite finish your last sentence, it should have read ‘Get jabbed CONTINUOUSLY mate’.
 Time will prove which group of people made the right decision.",0,2,1.48E+18,,,,,
1605,Fri Jan 07 12:13:08 +0000 2022,BandyGit,"@DNic69287684 @H_Bomb1919 @Red_Pill_Led Here’s the link to more of the interview.
 
 https://t.co/J9QWVasTs7",0,1,1.48E+18,,,,,
1606,Fri Jan 07 12:04:48 +0000 2022,BandyGit,"@themood2020 It’s almost like they’re pushing an agenda.
 ‘Long covid’ has to be the biggest scam of this whole shitshow, just edging out the PCR test and asymptomatic spread.",0,0,1.48E+18,,,,,
1607,Fri Jan 07 11:43:34 +0000 2022,BandyGit,"It’s amazing to think that the jab worshippers are completely unaware that the FDA are trying to avoid releasing Pfizer’s trial data. This story won’t be on the BBC, it’s just social media mumbo jumbo 😄 https://t.co/Y78ZeNSMwl",0,0,1.48E+18,,,,,
1608,Thu Jan 06 22:51:07 +0000 2022,BandyGit,@camus37 @telfordvillan Another once great sportsman proves to be a massive disappointment.,0,4,1.48E+18,,,,,
1609,Thu Jan 06 20:03:05 +0000 2022,BandyGit,@BurnsideNotTosh Citizen Khan is now Citizen Khunt.,0,0,1.48E+18,,,,,
1610,Thu Jan 06 19:48:43 +0000 2022,BandyGit,@sajidjavid ‘Lifesaving’ 🤣🤣,0,0,1.48E+18,,,,,
1611,Thu Jan 06 18:37:40 +0000 2022,BandyGit,"Dear corrupt government parasites,
 
 I have no kids and I’m not afraid of death.
 There’s genuinely nothing you can do that will get me to comply. I’m simply not taking the jab. So why don’t you just cut to the chase and let’s see how far you’re willing to take this?",21,0,1.48E+18,,,,,
1612,Thu Jan 06 18:20:10 +0000 2022,BandyGit,@Malfie1984 Good to know that ministers have got their priorities right and are focussing on the important stuff.,0,2,1.48E+18,,,,,
1613,Thu Jan 06 18:17:40 +0000 2022,BandyGit,"@FreedomPodcast1 @Julie_BJO @FatEmperor A debate between u and Johnson would be a mis-match, u would wipe the floor with him.",0,0,1.48E+18,,,,,
1614,Thu Jan 06 17:59:20 +0000 2022,BandyGit,"@theblogmire Mumbo Dumbo Johnson said at the press conference the other day that 90% in ICU were unvaxxed, now he says 30-40% in this article. I wonder if the journalists will question him on it 😄",0,1,1.48E+18,,,,,
1615,Thu Jan 06 17:49:14 +0000 2022,BandyGit,#istandwithnovak #IStandWithDjokovic https://t.co/awMeQ3rHtV,6,0,1.48E+18,,,,,
1616,Thu Jan 06 17:31:47 +0000 2022,BandyGit,@missy_131 @FatEmperor Couldn’t have said it any better 👍🏻,0,0,1.48E+18,,,,,
1617,Thu Jan 06 17:28:31 +0000 2022,BandyGit,"@DENTDOURS1 There’s more extracts of the interview here.
 
 https://t.co/J9QWVasTs7",0,0,1.48E+18,,,,,
1618,Thu Jan 06 17:09:45 +0000 2022,BandyGit,"Correct link here
 👇🏻👇🏻
 https://t.co/J9QWVasTs7",0,0,1.48E+18,,,,,
1619,Thu Jan 06 17:08:23 +0000 2022,BandyGit,"@Dannycrosby5 👍🏻 I only saw it for the first time a couple of weeks ago on The Highwire.
 
 https://t.co/J9QWVasTs7",1,0,1.48E+18,,,,,
1620,Thu Jan 06 16:54:58 +0000 2022,BandyGit,"@Ireland2020 Or as a disgraced childrens entertainer used to say, ‘Can u guess what it is yet?’.",0,0,1.48E+18,,,,,
1621,Thu Jan 06 16:50:25 +0000 2022,BandyGit,"Any parent should be pleased to have this strong woman teaching their child 
 👇🏻👇🏻👇🏻 https://t.co/gslHwAl3zS",0,1,1.48E+18,,,,,
1622,Thu Jan 06 16:44:14 +0000 2022,BandyGit,"The Culture Secretary @NadineDorries just admitted that a totally opaque “disinformation unit” in government works day in day out to *extrajudicially* remove lawful speech the government doesn’t like from the internet.
 
 The unit should be shut down. Now!
 
 https://t.co/2cXF2AFgmu",2744,0,1.48E+18,,,,,
1623,Thu Jan 06 16:34:05 +0000 2022,BandyGit,"@GillianMcKeith @DjokerNole They’re trying to make an example of him but it’s backfiring.
 He’s too strong mentally.
 Novak is on the right side of history ✊🏻",1,10,1.48E+18,,,,,
